Country,ISO_Code,Date,Total_Vaccinations,People_Vaccinated,Daily_Vaccinations
Israel,ISR,2021-04-20,10389787.0,5380481.0,9135.0
Israel,ISR,2021-04-21,10403204.0,5386826.0,9782.0
Israel,ISR,2021-04-22,10416783.0,5392743.0,11547.0
Israel,ISR,2021-04-23,10422883.0,5395481.0,10990.0
Israel,ISR,2021-04-24,10424914.0,5396236.0,10885.0
Israel,ISR,2021-04-25,10436637.0,5401053.0,10488.0
Israel,ISR,2021-04-26,10449962.0,5406510.0,10467.0
Israel,ISR,2021-04-27,10461047.0,5410995.0,10180.0
Israel,ISR,2021-04-28,10472798.0,5415460.0,9942.0
Israel,ISR,2021-04-29,10484390.0,5419802.0,9658.0
Israel,ISR,2021-04-30,10489452.0,5421702.0,9510.0
Israel,ISR,2021-05-01,10490783.0,5422148.0,9410.0
Israel,ISR,2021-05-02,10500065.0,5425363.0,9061.0
Israel,ISR,2021-05-03,10509381.0,5428888.0,8488.0
Israel,ISR,2021-05-04,10517642.0,5432448.0,8085.0
Israel,ISR,2021-05-05,10524965.0,5435715.0,7452.0
Israel,ISR,2021-05-06,10531681.0,5439330.0,6756.0
Israel,ISR,2021-05-07,10535960.0,5441136.0,6644.0
Israel,ISR,2021-05-08,10536682.0,5441366.0,6557.0
Israel,ISR,2021-05-09,10544253.0,5444202.0,6313.0
Israel,ISR,2021-05-10,10551811.0,5447081.0,6061.0
Israel,ISR,2021-05-11,10558264.0,5449683.0,5803.0
Israel,ISR,2021-05-12,10563565.0,5451679.0,5514.0
Israel,ISR,2021-05-13,10569237.0,5453704.0,5365.0
Israel,ISR,2021-05-14,10571656.0,5454654.0,5099.0
Israel,ISR,2021-05-15,10572130.0,5454890.0,5064.0
Israel,ISR,2021-05-16,10573848.0,5455412.0,4228.0
Israel,ISR,2021-05-17,10574963.0,5455698.0,3307.0
Israel,ISR,2021-05-18,10581826.0,5457641.0,3366.0
Israel,ISR,2021-05-19,10589047.0,5459845.0,3640.0
Israel,ISR,2021-05-20,10595202.0,5462141.0,3709.0
Israel,ISR,2021-05-21,10597745.0,5463304.0,3727.0
Israel,ISR,2021-05-22,10598331.0,5463507.0,3743.0
Israel,ISR,2021-05-23,10603805.0,5465773.0,4280.0
Israel,ISR,2021-05-24,10609494.0,5467884.0,4933.0
Israel,ISR,2021-05-25,10613866.0,5469689.0,4577.0
Israel,ISR,2021-05-26,10617730.0,5471078.0,4098.0
Israel,ISR,2021-05-27,10622714.0,5472902.0,3930.0
Israel,ISR,2021-05-28,10624853.0,5473658.0,3873.0
Israel,ISR,2021-05-29,10625238.0,5473828.0,3844.0
Israel,ISR,2021-05-30,10628789.0,5475458.0,3569.0
Israel,ISR,2021-05-31,10632577.0,5477169.0,3298.0
Israel,ISR,2021-06-01,10635732.0,5478520.0,3124.0
Israel,ISR,2021-06-02,10638804.0,5480003.0,3011.0
Israel,ISR,2021-06-03,10641929.0,5481660.0,2745.0
Israel,ISR,2021-06-04,10643759.0,5482728.0,2701.0
Israel,ISR,2021-06-05,10644079.0,5482900.0,2692.0
Israel,ISR,2021-06-06,10649340.0,5487175.0,2936.0
Israel,ISR,2021-06-07,10654537.0,5491583.0,3137.0
Israel,ISR,2021-06-08,10659402.0,5495299.0,3381.0
Israel,ISR,2021-06-09,10664271.0,5498870.0,3638.0
Israel,ISR,2021-06-10,10668867.0,5502193.0,3848.0
Israel,ISR,2021-06-11,10670802.0,5503564.0,3863.0
Israel,ISR,2021-06-12,10671163.0,5503767.0,3869.0
Israel,ISR,2021-06-13,10675501.0,5506861.0,3737.0
Israel,ISR,2021-06-14,10680041.0,5509890.0,3643.0
Israel,ISR,2021-06-15,10684511.0,5513009.0,3587.0
Israel,ISR,2021-06-16,10688189.0,5515711.0,3417.0
Israel,ISR,2021-06-17,10692069.0,5518415.0,3315.0
Israel,ISR,2021-06-18,10693787.0,5519656.0,3284.0
Israel,ISR,2021-06-19,10694135.0,5519872.0,3282.0
Israel,ISR,2021-06-20,10698751.0,5523174.0,3321.0
Israel,ISR,2021-06-21,10705169.0,5528401.0,3590.0
Israel,ISR,2021-06-22,10713150.0,5535302.0,4091.0
Israel,ISR,2021-06-23,10725134.0,5546014.0,5278.0
Israel,ISR,2021-06-24,10738582.0,5558020.0,6645.0
Israel,ISR,2021-06-25,10746572.0,5565100.0,7541.0
Israel,ISR,2021-06-26,10749016.0,5567357.0,7840.0
Israel,ISR,2021-06-27,10766049.0,5580964.0,9614.0
Israel,ISR,2021-06-28,10784192.0,5595455.0,11289.0
Israel,ISR,2021-06-29,10804587.0,5612137.0,13062.0
Israel,ISR,2021-06-30,10824412.0,5628592.0,14183.0
Israel,ISR,2021-07-01,10844611.0,5645376.0,15147.0
Israel,ISR,2021-07-02,10855993.0,5655183.0,15632.0
Israel,ISR,2021-07-03,10858937.0,5657840.0,15703.0
Israel,ISR,2021-07-04,10879798.0,5675555.0,16250.0
Israel,ISR,2021-07-05,10900647.0,5693382.0,16636.0
Israel,ISR,2021-07-06,10921863.0,5711198.0,16754.0
Israel,ISR,2021-07-07,10940042.0,5726699.0,16519.0
Israel,ISR,2021-07-08,10959444.0,5743254.0,16405.0
Israel,ISR,2021-07-09,10972057.0,5754361.0,16581.0
Israel,ISR,2021-07-10,10977395.0,5759322.0,16923.0
Israel,ISR,2021-07-11,10981683.0,5760768.0,14555.0
Israel,ISR,2021-07-12,10987798.0,5763166.0,12450.0
Israel,ISR,2021-07-13,10996292.0,5766105.0,10633.0
Israel,ISR,2021-07-14,11006935.0,5768819.0,9556.0
Israel,ISR,2021-07-15,11019537.0,5771786.0,8585.0
Israel,ISR,2021-07-16,11026723.0,5773044.0,7809.0
Israel,ISR,2021-07-17,11028453.0,5773392.0,7294.0
Israel,ISR,2021-07-18,11040492.0,5775439.0,8401.0
Israel,ISR,2021-07-19,11055448.0,5778620.0,9664.0
Israel,ISR,2021-07-20,11070354.0,5781273.0,10580.0
Israel,ISR,2021-07-21,11084882.0,5783629.0,11135.0
Israel,ISR,2021-07-22,11101353.0,5786483.0,11688.0
Israel,ISR,2021-07-23,11111664.0,5788494.0,12134.0
Israel,ISR,2021-07-24,11113748.0,5789109.0,12185.0
Israel,ISR,2021-07-25,11133849.0,5793515.0,13337.0
Israel,ISR,2021-07-26,11152815.0,5798661.0,13910.0
Israel,ISR,2021-07-27,11172218.0,5804122.0,14552.0
Israel,ISR,2021-07-28,11188961.0,5808086.0,14868.0
Israel,ISR,2021-07-29,11208269.0,5812720.0,15274.0
Israel,ISR,2021-07-30,11225839.0,5815351.0,16311.0
Israel,ISR,2021-07-31,11236915.0,5816740.0,17595.0
Israel,ISR,2021-08-01,11274361.0,5819800.0,20073.0
Israel,ISR,2021-08-02,11339117.0,5822908.0,26615.0
Israel,ISR,2021-08-03,11424724.0,5826271.0,36072.0
Israel,ISR,2021-08-04,11512206.0,5829782.0,46178.0
Israel,ISR,2021-08-05,11608673.0,5834270.0,57201.0
Israel,ISR,2021-08-06,11657631.0,5836668.0,61685.0
Israel,ISR,2021-08-07,11686654.0,5837683.0,64248.0
Israel,ISR,2021-08-08,11774765.0,5842675.0,71486.0
Israel,ISR,2021-08-09,11859594.0,5848001.0,74354.0
Israel,ISR,2021-08-10,11943706.0,5853538.0,74140.0
Israel,ISR,2021-08-11,12014920.0,5859214.0,71816.0
Israel,ISR,2021-08-12,12084650.0,5866227.0,67997.0
Israel,ISR,2021-08-13,12134343.0,5870022.0,68102.0
Israel,ISR,2021-08-14,12181892.0,5872268.0,70748.0
Israel,ISR,2021-08-15,12291510.0,5879425.0,73821.0
Israel,ISR,2021-08-16,12392696.0,5886398.0,76157.0
Israel,ISR,2021-08-17,12488665.0,5893971.0,77851.0
Israel,ISR,2021-08-18,12571115.0,5902600.0,79456.0
Israel,ISR,2021-08-19,12652321.0,5912663.0,81096.0
Israel,ISR,2021-08-20,12720265.0,5917394.0,83703.0
Israel,ISR,2021-08-21,12776010.0,5920881.0,84874.0
Israel,ISR,2021-08-22,12895693.0,5930714.0,86312.0
Israel,ISR,2021-08-23,13005014.0,5941641.0,87474.0
Israel,ISR,2021-08-24,13119909.0,5953369.0,90178.0
Israel,ISR,2021-08-25,13233444.0,5962996.0,94618.0
Israel,ISR,2021-08-26,13349726.0,5973102.0,99629.0
Israel,ISR,2021-08-27,13413459.0,5977418.0,99028.0
Israel,ISR,2021-08-28,13452138.0,5981110.0,96590.0
Israel,ISR,2021-08-29,13547874.0,5991452.0,93169.0
Israel,ISR,2021-08-30,13683152.0,6003799.0,96877.0
Israel,ISR,2021-08-31,13816534.0,6015888.0,99518.0
Israel,ISR,2021-09-01,13944002.0,6024946.0,101508.0
Israel,ISR,2021-09-02,14071409.0,6033747.0,103098.0
Israel,ISR,2021-09-03,14138086.0,6037486.0,103518.0
Israel,ISR,2021-09-04,14172713.0,6040177.0,102939.0
Israel,ISR,2021-09-05,14259450.0,6047188.0,101654.0
Israel,ISR,2021-09-06,14287722.0,6050010.0,86367.0
Israel,ISR,2021-09-07,14295144.0,6051196.0,68373.0
Israel,ISR,2021-09-08,14304293.0,6052570.0,51470.0
Israel,ISR,2021-09-09,14397728.0,6059673.0,46617.0
Israel,ISR,2021-09-10,14443866.0,6062918.0,43683.0
Israel,ISR,2021-09-11,14463262.0,6065026.0,41507.0
Israel,ISR,2021-09-12,14532050.0,6071143.0,38943.0
Israel,ISR,2021-09-13,14593830.0,6076767.0,43730.0
Israel,ISR,2021-09-14,14655001.0,6081722.0,51408.0
Israel,ISR,2021-09-15,14676098.0,6083459.0,53115.0
Israel,ISR,2021-09-16,14678700.0,6083792.0,40139.0
Israel,ISR,2021-09-17,14732237.0,6087466.0,41196.0
Israel,ISR,2021-09-18,14750193.0,6089715.0,40990.0
Israel,ISR,2021-09-19,14811146.0,6095683.0,39871.0
Israel,ISR,2021-09-20,14835687.0,6098923.0,34551.0
Israel,ISR,2021-09-21,14842515.0,6100250.0,26788.0
Israel,ISR,2021-09-22,14879034.0,6104505.0,28991.0
Israel,ISR,2021-09-23,14917110.0,6108901.0,34059.0
Israel,ISR,2021-09-24,14952169.0,6112097.0,31419.0
Israel,ISR,2021-09-25,14966914.0,6114177.0,30960.0
Israel,ISR,2021-09-26,15014728.0,6119799.0,29083.0
Israel,ISR,2021-09-27,15054292.0,6124494.0,31229.0
Israel,ISR,2021-09-28,15063141.0,6125953.0,31518.0
Israel,ISR,2021-09-29,15141379.0,6135595.0,37478.0
Israel,ISR,2021-09-30,15240551.0,6146570.0,46206.0
Israel,ISR,2021-10-01,15296005.0,6151688.0,49119.0
Israel,ISR,2021-10-02,15323393.0,6154551.0,50926.0
Israel,ISR,2021-10-03,15413007.0,6166227.0,56897.0
Israel,ISR,2021-10-04,15481917.0,6176550.0,61089.0
Israel,ISR,2021-10-05,15536090.0,6185001.0,67564.0
Israel,ISR,2021-10-06,15581887.0,6192574.0,62930.0
Israel,ISR,2021-10-07,15626782.0,6199486.0,55176.0
Israel,ISR,2021-10-08,15651692.0,6202572.0,50812.0
Israel,ISR,2021-10-09,15661874.0,6203905.0,48354.0
Israel,ISR,2021-10-10,15691779.0,6208589.0,39825.0
Israel,ISR,2021-10-11,15716236.0,6212885.0,33474.0
Israel,ISR,2021-10-12,15738521.0,6216856.0,28919.0
Israel,ISR,2021-10-13,15757980.0,6220350.0,25156.0
Israel,ISR,2021-10-14,15781039.0,6224221.0,22037.0
Israel,ISR,2021-10-15,15793370.0,6225916.0,20240.0
Israel,ISR,2021-10-16,15799053.0,6226647.0,19597.0
Israel,ISR,2021-10-17,15817433.0,6229753.0,17951.0
Israel,ISR,2021-10-18,15831575.0,6232208.0,16477.0
Israel,ISR,2021-10-19,15844493.0,6234592.0,15139.0
Israel,ISR,2021-10-20,15859262.0,6237030.0,14469.0
Israel,ISR,2021-10-21,15877472.0,6240060.0,13776.0
Israel,ISR,2021-10-22,15885953.0,6241334.0,13226.0
Israel,ISR,2021-10-23,15890314.0,6241892.0,13037.0
Israel,ISR,2021-10-24,15905307.0,6244402.0,12553.0
Israel,ISR,2021-10-25,15919123.0,6247031.0,12507.0
Israel,ISR,2021-10-26,15932016.0,6249402.0,12503.0
Israel,ISR,2021-10-27,15944776.0,6251701.0,12216.0
Israel,ISR,2021-10-28,15958651.0,6254195.0,11597.0
Israel,ISR,2021-10-29,15964759.0,6255080.0,11258.0
Israel,ISR,2021-10-30,15967326.0,6255433.0,11002.0
Israel,ISR,2021-10-31,15980297.0,6257699.0,10713.0
Israel,ISR,2021-11-01,15990544.0,6259429.0,10203.0
Israel,ISR,2021-11-02,16000836.0,6261454.0,9831.0
Israel,ISR,2021-11-03,16009982.0,6263216.0,9315.0
Israel,ISR,2021-11-04,16021954.0,6265324.0,9043.0
Israel,ISR,2021-11-05,16027037.0,6266095.0,8897.0
Israel,ISR,2021-11-06,16029115.0,6266435.0,8827.0
Israel,ISR,2021-11-07,16038576.0,6268020.0,8326.0
Israel,ISR,2021-11-08,16047038.0,6269533.0,8071.0
Israel,ISR,2021-11-09,16055341.0,6270958.0,7786.0
Israel,ISR,2021-11-10,16063137.0,6272386.0,7594.0
Israel,ISR,2021-11-11,16072343.0,6274014.0,7198.0
Israel,ISR,2021-11-12,16076653.0,6274634.0,7088.0
Israel,ISR,2021-11-13,16078284.0,6274882.0,7024.0
Israel,ISR,2021-11-14,16086536.0,6276426.0,6851.0
Israel,ISR,2021-11-15,16094144.0,6277689.0,6729.0
Israel,ISR,2021-11-16,16101108.0,6278967.0,6538.0
Israel,ISR,2021-11-17,16107709.0,6280179.0,6367.0
Israel,ISR,2021-11-18,16115699.0,6281533.0,6194.0
Israel,ISR,2021-11-19,16119438.0,6282118.0,6112.0
Israel,ISR,2021-11-20,16120811.0,6282352.0,6075.0
Israel,ISR,2021-11-21,16128601.0,6283778.0,6009.0
Israel,ISR,2021-11-22,16135971.0,6285453.0,5975.0
Israel,ISR,2021-11-23,16150204.0,6294070.0,7014.0
Israel,ISR,2021-11-24,16164723.0,6303424.0,8145.0
Israel,ISR,2021-11-25,16180915.0,6313245.0,9317.0
Israel,ISR,2021-11-26,16189985.0,6318853.0,10078.0
Israel,ISR,2021-11-27,16196208.0,6323630.0,10771.0
Israel,ISR,2021-11-28,16212703.0,6333784.0,12015.0
Israel,ISR,2021-11-29,16227186.0,6342822.0,13031.0
Israel,ISR,2021-11-30,16242270.0,6352868.0,13152.0
Israel,ISR,2021-12-01,16256356.0,6361493.0,13090.0
Israel,ISR,2021-12-02,16272008.0,6370664.0,13013.0
Israel,ISR,2021-12-03,16281810.0,6377003.0,13118.0
Israel,ISR,2021-12-04,16285434.0,6379508.0,12747.0
Israel,ISR,2021-12-05,16299671.0,6387844.0,12424.0
Israel,ISR,2021-12-06,16311880.0,6394570.0,12099.0
Israel,ISR,2021-12-07,16322838.0,6400123.0,11510.0
Israel,ISR,2021-12-08,16332777.0,6405054.0,10917.0
Israel,ISR,2021-12-09,16344701.0,6411297.0,10385.0
Israel,ISR,2021-12-10,16351005.0,6414305.0,9885.0
Israel,ISR,2021-12-11,16353724.0,6415795.0,9756.0
Israel,ISR,2021-12-12,16367646.0,6423073.0,9711.0
Israel,ISR,2021-12-13,16379483.0,6429254.0,9658.0
Israel,ISR,2021-12-14,16397779.0,6436581.0,10706.0
Israel,ISR,2021-12-15,16417773.0,6443787.0,12142.0
Israel,ISR,2021-12-16,16440955.0,6451867.0,13751.0
Israel,ISR,2021-12-17,16454352.0,6456257.0,14764.0
Israel,ISR,2021-12-18,16462509.0,6460193.0,15541.0
Israel,ISR,2021-12-19,16485054.0,6467179.0,16773.0
Israel,ISR,2021-12-20,16505907.0,6475161.0,18061.0
Israel,ISR,2021-12-21,16530507.0,6484717.0,18961.0
Israel,ISR,2021-12-22,16554500.0,6494386.0,19532.0
Israel,ISR,2021-12-23,16584393.0,6505934.0,20491.0
Israel,ISR,2021-12-24,16601730.0,6511821.0,21054.0
Israel,ISR,2021-12-25,16609649.0,6515158.0,21020.0
Israel,ISR,2021-12-26,16637402.0,6525817.0,21764.0
Israel,ISR,2021-12-27,16663125.0,6536190.0,22460.0
Israel,ISR,2021-12-28,16691610.0,6547570.0,23015.0
Israel,ISR,2021-12-29,16715835.0,6557527.0,23048.0
Israel,ISR,2021-12-30,16746780.0,6568548.0,23198.0
Israel,ISR,2021-12-31,16762623.0,6573386.0,22985.0
Israel,ISR,2022-01-01,16768973.0,6575377.0,22761.0
Israel,ISR,2022-01-02,16798990.0,6585603.0,23084.0
Israel,ISR,2022-01-03,16836918.0,6594994.0,24828.0
Israel,ISR,2022-01-04,16912627.0,6603965.0,31574.0
Israel,ISR,2022-01-05,16996916.0,6612522.0,40154.0
Israel,ISR,2022-01-06,17092686.0,6622869.0,49415.0
Israel,ISR,2022-01-07,17141215.0,6627625.0,54085.0
Israel,ISR,2022-01-08,17179498.0,6630376.0,58646.0
Israel,ISR,2022-01-09,17275199.0,6639691.0,68030.0
Israel,ISR,2022-01-10,17367875.0,6648060.0,75851.0
Israel,ISR,2022-01-11,17453204.0,6656167.0,77225.0
Israel,ISR,2022-01-12,17524453.0,6663443.0,75362.0
Israel,ISR,2022-01-13,17587833.0,6670960.0,70735.0
Israel,ISR,2022-01-14,17612573.0,6673516.0,67337.0
Israel,ISR,2022-01-15,17626760.0,6674979.0,63895.0
Israel,ISR,2022-01-16,17666749.0,6678800.0,55936.0
Israel,ISR,2022-01-17,17700566.0,6681610.0,47527.0
Israel,ISR,2022-01-18,17730732.0,6684086.0,39647.0
Israel,ISR,2022-01-19,17751895.0,6685973.0,32492.0
Israel,ISR,2022-01-20,17773426.0,6687753.0,26513.0
Israel,ISR,2022-01-21,17783999.0,6688653.0,24489.0
Israel,ISR,2022-01-22,17787936.0,6688982.0,23025.0
Israel,ISR,2022-01-23,17803564.0,6690046.0,19545.0
Israel,ISR,2022-01-24,17816092.0,6690801.0,16504.0
Israel,ISR,2022-01-25,17830472.0,6691542.0,14249.0
Israel,ISR,2022-01-26,17840207.0,6692156.0,12616.0
Israel,ISR,2022-01-27,17852802.0,6692948.0,11339.0
Israel,ISR,2022-01-28,17860145.0,6693341.0,10878.0
Israel,ISR,2022-01-29,17862870.0,6693465.0,10705.0
Israel,ISR,2022-01-30,17878450.0,6694237.0,10698.0
Israel,ISR,2022-01-31,17890205.0,6694765.0,10588.0
Israel,ISR,2022-02-01,17900657.0,6695240.0,10026.0
Israel,ISR,2022-02-02,17909816.0,6695614.0,9944.0
Israel,ISR,2022-02-03,17920055.0,6696057.0,9608.0
Israel,ISR,2022-02-04,17924385.0,6696232.0,9177.0
Israel,ISR,2022-02-05,17925402.0,6696291.0,8933.0
Israel,ISR,2022-02-06,17935126.0,6696698.0,8097.0
Israel,ISR,2022-02-07,17943607.0,6696977.0,7629.0
Israel,ISR,2022-02-08,17952575.0,6697288.0,7417.0
Israel,ISR,2022-02-09,17959396.0,6697531.0,7083.0
Israel,ISR,2022-02-10,17966679.0,6697799.0,6661.0
Israel,ISR,2022-02-11,17970421.0,6697980.0,6577.0
Israel,ISR,2022-02-12,17970907.0,6698006.0,6501.0
Israel,ISR,2022-02-13,17978089.0,6698292.0,6138.0
Israel,ISR,2022-02-14,17982751.0,6698471.0,5592.0
Israel,ISR,2022-02-15,17988493.0,6698736.0,5131.0
Israel,ISR,2022-02-16,17992507.0,6698916.0,4730.0
Israel,ISR,2022-02-17,17997290.0,6699163.0,4373.0
Israel,ISR,2022-02-18,17999274.0,6699291.0,4122.0
Israel,ISR,2022-02-19,17999515.0,6699308.0,4087.0
Israel,ISR,2022-02-20,18003598.0,6699512.0,3644.0
Israel,ISR,2022-02-21,18006172.0,6699680.0,3346.0
Israel,ISR,2022-02-22,18009191.0,6699835.0,2957.0
Israel,ISR,2022-02-23,18011241.0,6699944.0,2676.0
Israel,ISR,2022-02-24,18013867.0,6700081.0,2368.0
Israel,ISR,2022-02-25,18014692.0,6700136.0,2203.0
Israel,ISR,2022-02-26,18014914.0,6700151.0,2200.0
Israel,ISR,2022-02-27,18016924.0,6700260.0,1904.0
Israel,ISR,2022-02-28,18018602.0,6700369.0,1776.0
Israel,ISR,2022-03-01,18020117.0,6700461.0,1561.0
Israel,ISR,2022-03-02,18021396.0,6700536.0,1451.0
Israel,ISR,2022-03-03,18023378.0,6700684.0,1359.0
Israel,ISR,2022-03-04,18023937.0,6700732.0,1321.0
Israel,ISR,2022-03-05,18024029.0,6700733.0,1302.0
Israel,ISR,2022-03-06,18025548.0,6700826.0,1232.0
Israel,ISR,2022-03-07,18026835.0,6700915.0,1176.0
Israel,ISR,2022-03-08,18028068.0,6701015.0,1136.0
Israel,ISR,2022-03-09,18029179.0,6701100.0,1112.0
Israel,ISR,2022-03-10,18030683.0,6701211.0,1044.0
Israel,ISR,2022-03-11,18031046.0,6701235.0,1016.0
Israel,ISR,2022-03-12,18031108.0,6701241.0,1011.0
Israel,ISR,2022-03-13,18032415.0,6701333.0,981.0
Israel,ISR,2022-03-14,18033590.0,6701395.0,965.0
Israel,ISR,2022-03-15,18034709.0,6701476.0,949.0
Israel,ISR,2022-03-16,18035950.0,6701549.0,967.0
Israel,ISR,2022-03-17,18037013.0,6701612.0,904.0
Israel,ISR,2022-03-18,18037404.0,6701630.0,908.0
Israel,ISR,2022-03-19,18037478.0,6701635.0,910.0
Israel,ISR,2022-03-20,18039751.0,6701751.0,1048.0
Israel,ISR,2022-03-21,18041575.0,6701848.0,1141.0
Israel,ISR,2022-03-22,18044310.0,6701990.0,1372.0
Israel,ISR,2022-03-23,18046737.0,6702098.0,1541.0
Israel,ISR,2022-03-24,18050337.0,6702272.0,1903.0
Israel,ISR,2022-03-25,18051214.0,6702307.0,1973.0
Israel,ISR,2022-03-26,18051355.0,6702318.0,1982.0
Israel,ISR,2022-03-27,18055781.0,6702475.0,2290.0
Israel,ISR,2022-03-28,18059165.0,6702589.0,2513.0
Israel,ISR,2022-03-29,18062854.0,6702717.0,2649.0
Italy,ITA,2020-12-27,7349.0,7349.0,7343.0
Italy,ITA,2020-12-28,8854.0,8854.0,1505.0
Italy,ITA,2020-12-29,9953.0,9953.0,1302.0
Italy,ITA,2020-12-30,14838.0,14838.0,2496.0
Italy,ITA,2020-12-31,40785.0,40785.0,8359.0
Italy,ITA,2021-01-01,52056.0,52056.0,8941.0
Italy,ITA,2021-01-02,91132.0,91132.0,13964.0
Italy,ITA,2021-01-03,127010.0,127010.0,17094.0
Italy,ITA,2021-01-04,196638.0,196638.0,26826.0
Italy,ITA,2021-01-05,276896.0,276896.0,38135.0
Italy,ITA,2021-01-06,342075.0,342075.0,46748.0
Italy,ITA,2021-01-07,434720.0,434720.0,56276.0
Italy,ITA,2021-01-08,531704.0,531704.0,68521.0
Italy,ITA,2021-01-09,619965.0,619965.0,75548.0
Italy,ITA,2021-01-10,680894.0,680894.0,79126.0
Italy,ITA,2021-01-11,763081.0,763081.0,80920.0
Italy,ITA,2021-01-12,846617.0,846617.0,81389.0
Italy,ITA,2021-01-13,942106.0,942106.0,85719.0
Italy,ITA,2021-01-14,1036674.0,1036674.0,85993.0
Italy,ITA,2021-01-15,1127711.0,1127711.0,85144.0
Italy,ITA,2021-01-16,1193846.0,1193846.0,81983.0
Italy,ITA,2021-01-17,1231480.0,1228490.0,78655.0
Italy,ITA,2021-01-18,1276168.0,1268082.0,73298.0
Italy,ITA,2021-01-19,1309792.0,1299914.0,66168.0
Italy,ITA,2021-01-20,1341328.0,1326842.0,57032.0
Italy,ITA,2021-01-21,1377902.0,1343451.0,48747.0
Italy,ITA,2021-01-22,1405349.0,1356734.0,39663.0
Italy,ITA,2021-01-23,1444728.0,1362771.0,35840.0
Italy,ITA,2021-01-24,1478766.0,1366029.0,35327.0
Italy,ITA,2021-01-25,1548413.0,1370923.0,38892.0
Italy,ITA,2021-01-26,1629283.0,1375261.0,45642.0
Italy,ITA,2021-01-27,1700539.0,1381655.0,51316.0
Italy,ITA,2021-01-28,1794781.0,1386579.0,59554.0
Italy,ITA,2021-01-29,1893952.0,1391695.0,69800.0
Italy,ITA,2021-01-30,1984744.0,1395898.0,77145.0
Italy,ITA,2021-01-31,2044752.0,1398558.0,80855.0
Italy,ITA,2021-02-01,2131005.0,1402916.0,83227.0
Italy,ITA,2021-02-02,2219634.0,1409406.0,84336.0
Italy,ITA,2021-02-03,2319926.0,1418518.0,88484.0
Italy,ITA,2021-02-04,2428957.0,1432159.0,90597.0
Italy,ITA,2021-02-05,2537192.0,1450175.0,91891.0
Italy,ITA,2021-02-06,2615575.0,1464901.0,90119.0
Italy,ITA,2021-02-07,2657993.0,1474452.0,87606.0
Italy,ITA,2021-02-08,2725248.0,1501420.0,84892.0
Italy,ITA,2021-02-09,2792535.0,1536006.0,81843.0
Italy,ITA,2021-02-10,2865889.0,1581168.0,77995.0
Italy,ITA,2021-02-11,2941216.0,1636585.0,73180.0
Italy,ITA,2021-02-12,3015762.0,1695613.0,68367.0
Italy,ITA,2021-02-13,3068702.0,1741775.0,64732.0
Italy,ITA,2021-02-14,3098734.0,1769202.0,62963.0
Italy,ITA,2021-02-15,3161756.0,1826169.0,62358.0
Italy,ITA,2021-02-16,3233260.0,1891462.0,62961.0
Italy,ITA,2021-02-17,3314015.0,1962612.0,64018.0
Italy,ITA,2021-02-18,3404652.0,2045105.0,66205.0
Italy,ITA,2021-02-19,3498339.0,2131963.0,68940.0
Italy,ITA,2021-02-20,3576942.0,2206050.0,72606.0
Italy,ITA,2021-02-21,3628199.0,2255047.0,75638.0
Italy,ITA,2021-02-22,3734427.0,2355871.0,81810.0
Italy,ITA,2021-02-23,3841465.0,2457418.0,86886.0
Italy,ITA,2021-02-24,3964221.0,2571982.0,92887.0
Italy,ITA,2021-02-25,4093228.0,2688666.0,98368.0
Italy,ITA,2021-02-26,4232464.0,2812427.0,104875.0
Italy,ITA,2021-02-27,4359615.0,2927626.0,111810.0
Italy,ITA,2021-02-28,4438113.0,2997907.0,115702.0
Italy,ITA,2021-03-01,4574298.0,3109566.0,119982.0
Italy,ITA,2021-03-02,4736828.0,3241276.0,127909.0
Italy,ITA,2021-03-03,4924846.0,3387082.0,137232.0
Italy,ITA,2021-03-04,5123683.0,3538604.0,147208.0
Italy,ITA,2021-03-05,5330727.0,3693066.0,156895.0
Italy,ITA,2021-03-06,5509398.0,3832487.0,164255.0
Italy,ITA,2021-03-07,5612636.0,3915287.0,167789.0
Italy,ITA,2021-03-08,5794881.0,4050088.0,174369.0
Italy,ITA,2021-03-09,5990997.0,4196737.0,179167.0
Italy,ITA,2021-03-10,6207601.0,4358299.0,183251.0
Italy,ITA,2021-03-11,6432941.0,4523767.0,187037.0
Italy,ITA,2021-03-12,6646285.0,4675932.0,187937.0
Italy,ITA,2021-03-13,6823938.0,4805045.0,187791.0
Italy,ITA,2021-03-14,6930040.0,4877744.0,188201.0
Italy,ITA,2021-03-15,7105898.0,4983027.0,187288.0
Italy,ITA,2021-03-16,7246799.0,5051232.0,179400.0
Italy,ITA,2021-03-17,7413175.0,5136225.0,172225.0
Italy,ITA,2021-03-18,7577403.0,5220731.0,163495.0
Italy,ITA,2021-03-19,7754187.0,5318566.0,158272.0
Italy,ITA,2021-03-20,7930626.0,5432751.0,158098.0
Italy,ITA,2021-03-21,8061406.0,5518235.0,161624.0
Italy,ITA,2021-03-22,8258175.0,5648907.0,164611.0
Italy,ITA,2021-03-23,8485371.0,5804471.0,176939.0
Italy,ITA,2021-03-24,8743766.0,5976498.0,190084.0
Italy,ITA,2021-03-25,9015639.0,6163799.0,205462.0
Italy,ITA,2021-03-26,9288547.0,6358272.0,219194.0
Italy,ITA,2021-03-27,9530125.0,6532472.0,228500.0
Italy,ITA,2021-03-28,9693884.0,6655348.0,233211.0
Italy,ITA,2021-03-29,9938349.0,6833542.0,240025.0
